year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program
2017,172127003424,03424,Millennium Elem School,1721270,Kirby SD 140,IL-07-016-1400-02,0701614002007,17830 84th Ave,Tinley Park,IL,60487,17830 84th Ave,Tinley Park,IL,60487,(708)532-3150,Illinois,41.566895,-87.824342,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,5,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,39,35,0,35,Yes,No,No,No,558,17037,17019,172127003424,1703,NA,No
2017,172127005174,05174,John A Bannes Elem School,1721270,Kirby SD 140,IL-07-016-1400-02,0701614002005,16835 Odell Ave,Tinley Park,IL,60477,16835 Odell Ave,Tinley Park,IL,60477,(708)532-6466,Illinois,41.584259,-87.796662,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,5,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,31,53,0,53,Yes,No,No,No,435,17038,17019,172127005174,1701,NA,No
2017,172127005282,05282,Christa McAuliffe School,1721270,Kirby SD 140,IL-07-016-1400-02,0701614002006,8944 174th St,Tinley Park,IL,60487,8944 174th St,Tinley Park,IL,60487,(708)429-4565,Illinois,41.575388,-87.835647,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,5,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,39,75,0,75,Yes,No,No,No,535,17037,17019,172127005282,1703,NA,No
2017,172130002403,02403,Hiawatha High School,1721300,Hiawatha CUSD 426,IL-16-019-4260-26,1601942600003,PO Box 428,Kirkland,IL,60146,PO Box 428,Kirkland,IL,60146,(815)522-3335,Illinois,42.089042,-88.842488,176,16980,Rural distant,17037,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,11,57,8,65,No,Yes,No,No,167,17070,17035,172130002403,1716,NA,Yes participating without using any Provision or the CEP
2017,172130004685,04685,Hiawatha Elem Sch PreK-8,1721300,Hiawatha CUSD 426,IL-16-019-4260-26,1601942602001,PO Box 428,Kirkland,IL,60146,PO Box 428,Kirkland,IL,60146,(815)522-3336,Illinois,42.089042,-88.842488,176,16980,Rural distant,17037,Primary,Regular school,Open,Pre-K,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,26,103,18,121,Yes,No,Yes,No,344,17070,17035,172130004685,1716,NA,Yes participating without using any Provision or the CEP
2017,172139002406,02406,Knoxville Jr High School,1721390,Knoxville CUSD 202,IL-33-048-2020-26,3304820201002,701 E Mill St,Knoxville,IL,61448,701 E Mill St,Knoxville,IL,61448,(309)289-4126,Illinois,40.905289,-90.274391,-2,23660,Town distant,17095,Middle,Regular school,Open,5,8,NA,School is eligible for Title I Schoolwide program (SWP) but provides no program,Yes,Yes,No,No,No,No,21,109,37,146,No,No,Yes,No,331,17074,17037,172139002406,1717,NA,Yes participating without using any Provision or the CEP
2017,172139002407,02407,Knoxville Sr High School,1721390,Knoxville CUSD 202,IL-33-048-2020-26,3304820200001,600 E Main St,Knoxville,IL,61448,600 E Main St,Knoxville,IL,61448,(309)289-2324,Illinois,40.90713,-90.27605,-2,23660,Town distant,17095,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) but provides no program,Yes,No,No,No,No,No,26,103,40,143,No,Yes,No,No,386,17074,17037,172139002407,1717,NA,Yes participating without using any Provision or the CEP
2017,172139002408,02408,Mable Woolsey Elem School,1721390,Knoxville CUSD 202,IL-33-048-2020-26,3304820202002,106 Pleasant Ave,Knoxville,IL,61448,106 Pleasant Ave,Knoxville,IL,61448,(309)289-4134,Illinois,40.90163,-90.278352,-2,23660,Town distant,17095,Primary,Regular school,Open,Pre-K,4,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,27,131,25,156,Yes,No,No,No,347,17074,17037,172139002408,1717,NA,Yes participating without using any Provision or the CEP
2017,172142002410,02410,Komarek Elem School,1721420,Komarek SD 94,IL-06-016-0940-02,0601609402001,8940 W 24th St,North Riverside,IL,60546,8940 W 24th St,North Riverside,IL,60546,(708)447-8030,Illinois,41.846326,-87.847644,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,42,214,29,243,Yes,No,Yes,No,553,17008,17004,172142002410,1707,NA,Yes participating without using any Provision or the CEP
2017,172145002411,02411,Eisenhower Jr High School,1721450,Darien SD 61,IL-19-022-0610-02,1902206101004,1410 75th St,Darien,IL,60561,1410 75th St,Darien,IL,60561,(630)964-5200,Illinois,41.752733,-87.980411,176,16980,Suburb large,17043,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,41,182,0,182,No,No,Yes,No,497,17081,17041,172145002411,1706,NA,Yes participating without using any Provision or the CEP
2017,172145002413,02413,Mark DeLay School,1721450,Darien SD 61,IL-19-022-0610-02,1902206102001,6801 Wilmette Ave,Darien,IL,60561,6801 Wilmette Ave,Darien,IL,60561,(630)852-0200,Illinois,41.763873,-87.968757,176,16980,Suburb large,17043,Primary,Regular school,Open,Pre-K,2,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,42,191,18,209,Yes,No,No,No,533,17081,17041,172145002413,1706,NA,Yes participating without using any Provision or the CEP
2017,172145002414,02414,Lace Elem School,1721450,Darien SD 61,IL-19-022-0610-02,1902206102002,7414 S Cass Ave,Darien,IL,60561,7414 S Cass Ave,Darien,IL,60561,(630)968-2589,Illinois,41.752961,-87.975092,176,16980,Suburb large,17043,Primary,Regular school,Open,3,5,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,35,165,10,175,Yes,No,No,No,465,17081,17041,172145002414,1706,NA,Yes participating without using any Provision or the CEP
2017,172151002419,02419,Ladd Comm Cons Sch,1721510,Ladd CCSD 94,IL-28-006-0940-04,2800609402001,232 E Cleveland St,Ladd,IL,61329,232 E Cleveland St,Ladd,IL,61329,(815)894-2363,Illinois,41.378213,-89.216869,176,36860,Rural fringe,17011,Primary,Regular school,Open,Pre-K,8,NA,Missing/not reported,Missing/not reported,Missing/not reported,No,No,No,No,16,103,5,108,Yes,No,Yes,No,211,17076,17038,172151002419,1716,NA,Yes participating without using any Provision or the CEP
2017,172159005927,05927,Ladse Learning Center,1721590,Lagrange Area Dept Spec Ed-Ladse,IL-06-016-2040-61,0601620406103,7302 Clarendon Hills,Darien,IL,60561,7302 Clarendon Hills,Darien,IL,60561,(708)482-1174,Illinois,41.755281,-87.9551,176,16980,Suburb large,17043,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,NA,NA,NA,NA,No,No,No,Yes,NA,17082,17041,172159005927,1711,NA,No
2017,172160002420,02420,Congress Park Elem School,1721600,La Grange SD 102,IL-06-016-1020-02,0601610202001,9311 Shields Ave,Brookfield,IL,60513,9311 Shields Ave,Brookfield,IL,60513,(708)482-2430,Illinois,41.812124,-87.854502,176,16980,Suburb large,17031,Primary,Regular school,Open,Kindergarten,6,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,36,164,19,183,Yes,No,No,No,442,17023,17012,172160002420,1703,NA,Yes participating without using any Provision or the CEP
2017,172160002421,02421,Cossitt Ave Elem School,1721600,La Grange SD 102,IL-06-016-1020-02,0601610202002,115 W Cossitt Ave,La Grange,IL,60525,115 W Cossitt Ave,La Grange,IL,60525,(708)482-2450,Illinois,41.812803,-87.871637,176,16980,Suburb large,17031,Primary,Regular school,Open,Kindergarten,6,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,38,38,8,46,Yes,No,No,No,540,17008,17004,172160002421,1703,NA,Yes participating without using any Provision or the CEP
2017,172160002422,02422,Forest Road Elem School,1721600,La Grange SD 102,IL-06-016-1020-02,0601610202003,901 Forest Rd,La Grange Park,IL,60526,901 Forest Rd,La Grange Park,IL,60526,(708)215-7025,Illinois,41.831501,-87.867411,176,16980,Suburb large,17031,Primary,Regular school,Open,1,6,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,40,103,13,116,Yes,No,No,No,523,17008,17004,172160002422,1704,NA,Yes participating without using any Provision or the CEP
2017,172160002423,02423,Ogden Ave Elem School,1721600,La Grange SD 102,IL-06-016-1020-02,0601610202007,501 W Ogden Ave,La Grange,IL,60525,501 W Ogden Ave,La Grange,IL,60525,(708)215-7025,Illinois,41.819239,-87.876772,176,16980,Suburb large,17031,Primary,Regular school,Open,Kindergarten,6,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,35,17,2,19,Yes,No,No,No,578,17008,17004,172160002423,1703,NA,Yes participating without using any Provision or the CEP
2017,172160002424,02424,Park Junior High School,1721600,La Grange SD 102,IL-06-016-1020-02,0601610201004,325 N Park Rd,La Grange Park,IL,60526,325 N Park Rd,La Grange Park,IL,60526,(708)215-7025,Illinois,41.820053,-87.880385,176,16980,Suburb large,17031,Middle,Regular school,Open,7,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,48,116,19,135,No,No,Yes,No,694,17007,17004,172160002424,1705,NA,Yes participating without using any Provision or the CEP
2017,172160005976,05976,Barnsdale Road School,1721600,La Grange SD 102,IL-06-016-1020-02,0601610202008,920 Barnsdale Rd,La Grange Park,IL,60526,920 Barnsdale Rd,La Grange Park,IL,60526,(708)215-7025,Illinois,41.83183,-87.866114,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,Kindergarten,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,17,25,8,33,Yes,No,No,No,314,17008,17004,172160005976,1704,NA,Yes participating without using any Provision or the CEP
2017,172163002425,02425,Hodgkins Elem School,1721630,La Grange SD 105 South,IL-06-016-1050-02,0601610502002,6516 Kane Ave,Hodgkins,IL,60525,6516 Kane Ave,Hodgkins,IL,60525,(708)482-2740,Illinois,41.770932,-87.853843,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,6,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,18,115,19,134,Yes,No,No,No,205,17031,17016,172163002425,1703,NA,Yes participating without using any Provision or the CEP
2017,172163002426,02426,Ideal Elem School,1721630,La Grange SD 105 South,IL-06-016-1050-02,0601610502003,9901 W 58th St,Countryside,IL,60525,9901 W 58th St,Countryside,IL,60525,(708)482-2750,Illinois,41.784277,-87.865968,176,16980,Suburb large,17031,Primary,Regular school,Open,Kindergarten,6,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,26,176,15,191,Yes,No,No,No,272,17023,17012,172163002426,1703,NA,Yes participating without using any Provision or the CEP
2017,172163002427,02427,Seventh Ave Elem School,1721630,La Grange SD 105 South,IL-06-016-1050-02,0601610502004,701 7th Ave,La Grange,IL,60525,701 7th Ave,La Grange,IL,60525,(708)482-2730,Illinois,41.801054,-87.866035,176,16980,Suburb large,17031,Primary,Regular school,Open,Kindergarten,6,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,23,56,5,61,Yes,No,No,No,248,17023,17012,172163002427,1703,NA,Yes participating without using any Provision or the CEP
2017,172163002428,02428,Spring Ave Elem School,1721630,La Grange SD 105 South,IL-06-016-1050-02,0601610502005,1001 S Spring Ave,La Grange,IL,60525,1001 S Spring Ave,La Grange,IL,60525,(708)482-2710,Illinois,41.795249,-87.874579,176,16980,Suburb large,17031,Primary,Regular school,Open,Kindergarten,6,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,23,19,2,21,Yes,No,No,No,320,17082,17041,172163002428,1703,NA,Yes participating without using any Provision or the CEP
2017,172163002429,02429,Wm F Gurrie Middle School,1721630,La Grange SD 105 South,IL-06-016-1050-02,0601610501001,1001 S Spring Ave,La Grange,IL,60525,1001 S Spring Ave,La Grange,IL,60525,(708)482-2720,Illinois,41.794976,-87.874555,176,16980,Suburb large,17031,Middle,Regular school,Open,7,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,26,118,4,122,No,No,Yes,No,309,17082,17041,172163002429,1703,NA,Yes participating without using any Provision or the CEP
2017,172168002433,02433,Van Orin Elem School,1721680,La Moille CUSD 303,IL-28-006-3030-26,2800630302003,PO Box 7,Van Orin,IL,61374,PO Box 7,Van Orin,IL,61374,(815)638-2018,Illinois,41.551749,-89.355803,176,36860,Rural remote,17011,Primary,Regular school,Open,Kindergarten,3,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,6,17,3,20,Yes,No,No,No,49,17074,17037,172168002433,1716,NA,Yes participating without using any Provision or the CEP
2017,172168002434,02434,La Moille High School,1721680,La Moille CUSD 303,IL-28-006-3030-26,2800630300001,801 S Main St,La Moille,IL,61330,801 S Main St,La Moille,IL,61330,(815)638-2052,Illinois,41.523909,-89.279868,176,36860,Rural distant,17011,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) but provides no program,Yes,Yes,No,No,No,No,9,33,6,39,No,Yes,No,No,84,17074,17037,172168002434,1716,NA,Yes participating without using any Provision or the CEP
2017,172168002435,02435,Allen Junior High School,1721680,La Moille CUSD 303,IL-28-006-3030-26,2800630302004,801 S Main St,La Moille,IL,61330,801 S Main St,La Moille,IL,61330,(815)638-2018,Illinois,41.523909,-89.279868,176,36860,Rural distant,17011,Middle,Regular school,Open,4,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,9,38,9,47,Yes,No,Yes,No,92,17074,17037,172168002435,1716,NA,Yes participating without using any Provision or the CEP
2017,172172002444,02444,Lake Bluff Middle School,1721720,Lake Bluff ESD 65,IL-34-049-0650-02,3404906501003,31 E Sheridan Pl,Lake Bluff,IL,60044,31 E Sheridan Pl,Lake Bluff,IL,60044,(847)234-9407,Illinois,42.275295,-87.84441,176,16980,Suburb large,17097,Middle,Regular school,Open,6,8,NA,Missing/not reported,Missing/not reported,Missing/not reported,No,No,No,No,34,24,0,24,No,No,Yes,No,326,17058,17029,172172002444,1710,NA,No
2017,172172006073,06073,Lake Bluff Elem Sch,1721720,Lake Bluff ESD 65,IL-34-049-0650-02,3404906502006,350 W Washington Ave,Lake Bluff,IL,60044,350 W Washington Ave,Lake Bluff,IL,60044,(847)234-9405,Illinois,42.283798,-87.856671,176,16980,Suburb large,17097,Primary,Regular school,Open,Pre-K,5,NA,Missing/not reported,Missing/not reported,Missing/not reported,No,No,No,No,43,55,0,55,Yes,No,No,No,570,17058,17029,172172006073,1710,NA,No
2017,172175002447,02447,Cherokee Elem School,1721750,Lake Forest SD 67,IL-34-049-0670-05,3404906702001,475 Cherokee Rd,Lake Forest,IL,60045,475 Cherokee Rd,Lake Forest,IL,60045,(847)234-3805,Illinois,42.225267,-87.836007,176,16980,Suburb large,17097,Primary,Regular school,Open,Kindergarten,4,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,28,4,0,4,Yes,No,No,No,296,17058,17029,172175002447,1710,NA,No
2017,172175002449,02449,Deer Path Middle Sch West,1721750,Lake Forest SD 67,IL-34-049-0670-05,3404906701003,155 W Deerpath,Lake Forest,IL,60045,155 W Deerpath,Lake Forest,IL,60045,(847)604-7400,Illinois,42.248244,-87.849958,176,16980,Suburb large,17097,Middle,Regular school,Open,7,8,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,41,9,0,9,No,No,Yes,No,459,17058,17029,172175002449,1710,NA,No
2017,172175002450,02450,Everett Elem School,1721750,Lake Forest SD 67,IL-34-049-0670-05,3404906702004,1111 Everett Sch Rd,Lake Forest,IL,60045,1111 Everett Sch Rd,Lake Forest,IL,60045,(847)234-5713,Illinois,42.215671,-87.874305,176,16980,Suburb large,17097,Primary,Regular school,Open,Kindergarten,4,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,27,5,0,5,Yes,No,No,No,281,17058,17029,172175002450,1710,NA,No
2017,172175002451,02451,Sheridan Elem School,1721750,Lake Forest SD 67,IL-34-049-0670-05,3404906702005,1360 N Sheridan Rd,Lake Forest,IL,60045,1360 N Sheridan Rd,Lake Forest,IL,60045,(847)234-1160,Illinois,42.264125,-87.83582,176,16980,Suburb large,17097,Primary,Regular school,Open,Pre-K,4,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,21,6,0,6,Yes,No,No,No,230,17058,17029,172175002451,1710,NA,No
2017,172175005830,05830,Deer Path Middle Sch East,1721750,Lake Forest SD 67,IL-34-049-0670-05,3404906702007,95 W Deerpath,Lake Forest,IL,60045,95 W Deerpath,Lake Forest,IL,60045,(847)615-4470,Illinois,42.248444,-87.848679,176,16980,Suburb large,17097,Middle,Regular school,Open,5,6,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,38,8,0,8,Yes,No,No,No,423,17058,17029,172175005830,1710,NA,No
2017,172178002452,02452,Lake Forest High School,1721780,Lake Forest CHSD 115,IL-34-049-1150-16,3404911500001,1285 N Mckinley Rd,Lake Forest,IL,60045,1285 N Mckinley Rd,Lake Forest,IL,60045,(847)234-3600,Illinois,42.264483,-87.840273,176,16980,Suburb large,17097,High,Regular school,Open,9,12,NA,Missing/not reported,Missing/not reported,Missing/not reported,No,No,No,No,129,33,0,33,No,Yes,No,No,1611,17058,17029,172178002452,1710,NA,No
2017,172184002454,02454,Lake Park High School,1721840,Lake Park CHSD 108,IL-19-022-1080-16,1902210800001,500 W Bryn Mawr Ave,Roselle,IL,60172,500 W Bryn Mawr Ave,Roselle,IL,60172,(630)295-5210,Illinois,41.973311,-88.054222,176,16980,Suburb large,17043,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,153,451,0,451,No,Yes,No,No,2586,17045,17023,172184002454,1708,NA,No
2017,172187002457,02457,B J Hooper Elem School,1721870,Lake Villa CCSD 41,IL-34-049-0410-04,3404904102003,2400 E Sand Lake Rd,Lindenhurst,IL,60046,2400 E Sand Lake Rd,Lindenhurst,IL,60046,(847)245-8101,Illinois,42.408531,-88.022083,176,16980,Suburb large,17097,Primary,Regular school,Open,Pre-K,6,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,39,201,0,201,Yes,No,No,No,672,17061,17031,172187002457,1710,NA,Yes participating without using any Provision or the CEP
2017,172187002459,02459,Peter J Palombi School,1721870,Lake Villa CCSD 41,IL-34-049-0410-04,3404904101004,133 Mckinley Ave,Lake Villa,IL,60046,133 Mckinley Ave,Lake Villa,IL,60046,(847)356-2118,Illinois,42.411871,-88.078858,176,16980,Suburb large,17097,Middle,Regular school,Open,7,8,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,38,160,1,161,No,No,Yes,No,637,17064,17032,172187002459,1710,NA,Yes participating without using any Provision or the CEP
